customer_id,churn_proba,ltv_inr,offer,offer_cost_inr,offer_benefit_inr,offer_net_inr,roi_per_rupee,risk_segment,customer_value_segment
2672-TGEFF,0.46054850272282455,829.01,Courtesy call,40.0,57.27,17.27,1.432,High,High
8695-ARGXZ,0.5415550838035654,705.32,Courtesy call,40.0,57.3,17.3,1.432,High,Mid
3898-GUYTS,0.4212950697029559,906.03,Courtesy call,40.0,57.26,17.26,1.431,High,High
9137-UIYPG,0.38224320568262177,997.99,Courtesy call,40.0,57.22,17.22,1.431,High,High
4652-NNHNY,0.5536134618525237,689.44,Courtesy call,40.0,57.25,17.25,1.431,Medium,Mid
4919-MOAVT,0.5868143289546965,650.23,Courtesy call,40.0,57.23,17.23,1.431,High,Mid
2920-RNCEZ,0.5844314118427849,653.04,Courtesy call,40.0,57.25,17.25,1.431,High,Mid
7603-USHJS,0.5538474551696262,688.51,Courtesy call,40.0,57.2,17.2,1.43,High,Mid
0958-YHXGP,0.5843484060508841,652.57,Courtesy call,40.0,57.2,17.2,1.43,High,Mid
9305-CDSKC,0.751273038014882,930.31,Bill discount,220.0,314.51,94.51,1.43,High,High
0093-EXYQL,0.5735903827835429,854.69,Protection bundle,120.0,171.58,51.58,1.43,High,High
7206-GZCDC,0.7575838089838445,646.5,Protection bundle,120.0,171.42,51.42,1.429,High,Mid
8541-QVFKM,0.7138083968910062,686.18,Protection bundle,120.0,171.43,51.43,1.429,High,Mid
3627-FCRDW,0.5746543442141663,662.84,Courtesy call,40.0,57.14,17.14,1.428,High,Mid
8535-SFUTN,0.38305699776617785,993.79,Courtesy call,40.0,57.1,17.1,1.428,High,High
4553-DVPZG,0.40229210572346863,946.18,Courtesy call,40.0,57.1,17.1,1.427,High,High
6168-WFVVF,0.7456518675394429,656.3,Protection bundle,120.0,171.28,51.28,1.427,High,Mid
9274-CNFMO,0.6994314322853828,699.71,Protection bundle,120.0,171.29,51.29,1.427,High,Mid
7562-GSUHK,0.4369665555711359,870.09,Courtesy call,40.0,57.03,17.03,1.426,Medium,High
2968-SSGAA,0.7422706952417694,939.18,Bill discount,220.0,313.71,93.71,1.426,High,High
2055-PDADH,0.7440508463866283,657.24,Protection bundle,120.0,171.16,51.16,1.426,High,Mid
5022-JNQEQ,0.536920152156578,708.12,Courtesy call,40.0,57.03,17.03,1.426,High,Mid
5569-KGJHX,0.6137364811280742,796.81,Protection bundle,120.0,171.16,51.16,1.426,High,High
8065-YKXKD,0.7001307260739261,697.85,Protection bundle,120.0,171.01,51.01,1.425,High,Mid
3768-NLUBH,0.404557852655692,939.18,Courtesy call,40.0,56.99,16.99,1.425,High,High
7596-LDUXP,0.34462821443535685,1101.62,Courtesy call,40.0,56.95,16.95,1.424,Medium,High
9360-AHGNL,0.26798113922690125,1417.29,Courtesy call,40.0,56.97,16.97,1.424,Low,High
3569-EDBPQ,0.48208132176804164,787.47,Courtesy call,40.0,56.94,16.94,1.424,High,High
8708-XPXHZ,0.5550399081430367,879.43,Protection bundle,120.0,170.84,50.84,1.424,High,High
2344-JMOGN,0.42838353297857185,885.5,Courtesy call,40.0,56.9,16.9,1.423,High,High
4587-VVTOX,0.707577771093912,983.05,Bill discount,220.0,313.01,93.01,1.423,High,High
1644-IRKSF,0.312677316466066,1213.53,Courtesy call,40.0,56.92,16.92,1.423,Medium,High
5276-KQWHG,0.750673881444941,649.77,Protection bundle,120.0,170.72,50.72,1.423,High,Mid
1086-LXKFY,0.5878234627185124,645.1,Courtesy call,40.0,56.88,16.88,1.422,High,Mid
8456-QDAVC,0.5161187244625193,734.72,Courtesy call,40.0,56.88,16.88,1.422,Medium,Mid
1481-ZUWZA,0.4295055618433434,882.23,Courtesy call,40.0,56.84,16.84,1.421,Medium,High
4480-QQRHC,0.5480208616558094,691.31,Courtesy call,40.0,56.83,16.83,1.421,High,Mid
4846-WHAFZ,0.5304922193280894,714.18,Courtesy call,40.0,56.83,16.83,1.421,High,Mid
3295-YVUSR,0.7187163631996966,677.77,Protection bundle,120.0,170.49,50.49,1.421,High,Mid
2800-VEQXM,0.5429937391127245,697.85,Courtesy call,40.0,56.84,16.84,1.421,High,Mid
8630-FJLIB,0.5816346252458285,651.63,Courtesy call,40.0,56.85,16.85,1.421,High,Mid
3584-WKTTW,0.2624442561282387,1443.16,Courtesy call,40.0,56.81,16.81,1.42,Medium,High
0691-NIKRI,0.27618354834534253,1370.72,Courtesy call,40.0,56.79,16.79,1.42,Low,High
0644-OQMDK,0.7383290105428892,659.57,Protection bundle,120.0,170.44,50.44,1.42,High,Mid
2856-NNASM,0.4530737242019516,836.02,Courtesy call,40.0,56.82,16.82,1.42,Medium,High
3791-LGQCY,0.40292660564098587,939.64,Courtesy call,40.0,56.79,16.79,1.42,Medium,High
2506-TNFCO,0.7496216485726367,649.3,Protection bundle,120.0,170.36,50.36,1.42,High,Mid
5370-IIVVL,0.2800110719391621,1351.96,Courtesy call,40.0,56.78,16.78,1.42,Low,High
1766-GKNMI,0.6139889459826029,792.6,Protection bundle,120.0,170.33,50.33,1.419,High,High
2919-HBCJO,0.5289636777652865,715.58,Courtesy call,40.0,56.78,16.78,1.419,High,Mid
5605-IYGFG,0.5802314516418419,652.1,Courtesy call,40.0,56.76,16.76,1.419,High,Mid
9281-OFDMF,0.44664868043501044,846.75,Courtesy call,40.0,56.73,16.73,1.418,High,High
3756-VNWDH,0.29006567013189943,1303.44,Courtesy call,40.0,56.71,16.71,1.418,Medium,High
5889-JTMUL,0.4258726905502931,887.36,Courtesy call,40.0,56.69,16.69,1.417,High,High
9172-JITSM,0.5730517557066525,847.69,Protection bundle,120.0,170.02,50.02,1.417,High,High
2777-PHDEI,0.6665233578665799,728.65,Protection bundle,120.0,169.98,49.98,1.417,High,Mid
1384-RCUXW,0.5024649164838764,751.99,Courtesy call,40.0,56.68,16.68,1.417,Medium,High
3466-RITXD,0.438184725994961,862.62,Courtesy call,40.0,56.7,16.7,1.417,Medium,High
8943-URTMR,0.6529790865645296,743.59,Protection bundle,120.0,169.94,49.94,1.416,High,Mid
6688-UZPWD,0.7267909683062808,952.25,Bill discount,220.0,311.44,91.44,1.416,High,High
7198-GLXTC,0.6577466467065622,737.52,Protection bundle,120.0,169.79,49.79,1.415,High,Mid
6559-RAKOZ,0.2978366303518439,1267.22,Courtesy call,40.0,56.61,16.61,1.415,Medium,High
4078-SAYYN,0.7353803255467095,940.58,Bill discount,220.0,311.26,91.26,1.415,High,High
6960-HVYXR,0.683580148277611,709.52,Protection bundle,120.0,169.75,49.75,1.415,High,Mid
1902-XBTFB,0.4514143744328275,834.62,Courtesy call,40.0,56.51,16.51,1.413,High,High
5331-RGMTT,0.4071959530015323,924.71,Courtesy call,40.0,56.48,16.48,1.412,Medium,High
6394-MFYNG,0.37566123096921833,1002.66,Courtesy call,40.0,56.5,16.5,1.412,Medium,High
5233-AOZUF,0.5379547943972829,699.71,Courtesy call,40.0,56.46,16.46,1.412,High,Mid
9540-JYROE,0.574793063793597,654.44,Courtesy call,40.0,56.43,16.43,1.411,High,Mid
6372-RFVNS,0.6566095407464297,735.66,Protection bundle,120.0,169.06,49.06,1.409,High,Mid
0111-KLBQG,0.4284886345034707,877.09,Courtesy call,40.0,56.37,16.37,1.409,Medium,High
6110-OHIHY,0.65302048656088,739.86,Protection bundle,120.0,169.1,49.1,1.409,High,Mid
2955-BJZHG,0.4978105128551663,754.79,Courtesy call,40.0,56.36,16.36,1.409,High,High
1548-FEHVL,0.3786899585723463,991.46,Courtesy call,40.0,56.32,16.32,1.408,High,High
7409-KIUTL,0.7280513412624628,662.84,Protection bundle,120.0,168.9,48.9,1.408,High,Mid
0256-LTHVJ,0.49604450002010037,756.66,Courtesy call,40.0,56.3,16.3,1.408,High,High
4840-ORQXB,0.38396161946007457,977.92,Courtesy call,40.0,56.32,16.32,1.408,High,High
1236-WFCDV,0.5716986572413747,844.42,Protection bundle,120.0,168.96,48.96,1.408,Medium,High
8361-LTMKD,0.6952419960381975,694.58,Protection bundle,120.0,169.02,49.02,1.408,High,Mid
6689-VRRTK,0.26416387148382336,1420.52,Courtesy call,40.0,56.29,16.29,1.407,Low,High
9799-CAYJJ,0.7438738860901319,646.97,Protection bundle,120.0,168.44,48.44,1.404,High,Mid
4911-BANWH,0.4628697627535529,808.01,Courtesy call,40.0,56.1,16.1,1.403,Medium,High
6668-CNMFP,0.3237585324642889,1155.96,Courtesy call,40.0,56.14,16.14,1.403,Low,High
9274-UARKJ,0.48173474459339866,776.73,Courtesy call,40.0,56.13,16.13,1.403,Medium,High
4910-AQFFX,0.5046039610250164,740.79,Courtesy call,40.0,56.07,16.07,1.402,High,Mid
3143-JQEGI,0.5827108608058389,824.81,Protection bundle,120.0,168.22,48.22,1.402,High,High
1092-GANHU,0.5219379713477543,715.58,Courtesy call,40.0,56.02,16.02,1.401,High,Mid
5922-ABDVO,0.44632955528344775,836.95,Courtesy call,40.0,56.03,16.03,1.401,Medium,High
8486-AYEQH,0.5257030053176582,709.98,Courtesy call,40.0,55.99,15.99,1.4,High,Mid
5294-DMSFH,0.45540610570768747,819.68,Courtesy call,40.0,55.99,15.99,1.4,Medium,High
2027-FECZV,0.6870257697474894,996.12,Bill discount,220.0,307.96,87.96,1.4,High,High
1818-ESQMW,0.4482758228502165,832.75,Courtesy call,40.0,56.0,16.0,1.4,High,High
1450-GALXR,0.7443388186961439,919.57,Bill discount,220.0,308.01,88.01,1.4,High,High
1075-BGWOH,0.7424076875908407,921.9,Bill discount,220.0,307.99,87.99,1.4,High,High
6726-WEXXK,0.3353864033174351,1111.32,Courtesy call,40.0,55.91,15.91,1.398,Medium,High
3002-WQZWT,0.5382165594036273,692.71,Courtesy call,40.0,55.92,15.92,1.398,High,Mid
9507-EXLTT,0.6464216537257632,740.79,Protection bundle,120.0,167.6,47.6,1.397,High,Mid
3511-APPBJ,0.28806840601210404,1293.09,Courtesy call,40.0,55.87,15.87,1.397,Low,High
2347-WKKAE,0.42255619815203255,881.29,Courtesy call,40.0,55.86,15.86,1.396,High,High
9518-XXBXE,0.5290997559711865,702.98,Courtesy call,40.0,55.79,15.79,1.395,High,Mid
2070-XYMFH,0.5021004918072458,740.79,Courtesy call,40.0,55.79,15.79,1.395,Medium,Mid
0468-YRPXN,0.4031873764809964,922.37,Courtesy call,40.0,55.78,15.78,1.395,Medium,High
5982-FPVQN,0.41833077681997344,888.3,Courtesy call,40.0,55.74,15.74,1.394,High,High
7044-YAACC,0.7294773874456298,655.37,Protection bundle,120.0,167.33,47.33,1.394,High,Mid
9172-ANCRX,0.7397320874580816,921.44,Bill discount,220.0,306.73,86.73,1.394,High,High
6034-YMTOB,0.5263695184583825,706.25,Courtesy call,40.0,55.76,15.76,1.394,High,Mid
8384-FZBJK,0.39551751020193765,939.18,Courtesy call,40.0,55.72,15.72,1.393,High,High
5650-YLIBA,0.4902780560552418,757.6,Courtesy call,40.0,55.72,15.72,1.393,High,High
9330-IJWIO,0.7268876674512832,936.84,Bill discount,220.0,306.44,86.44,1.393,High,High
8617-ENBDS,0.5401629400160586,687.11,Courtesy call,40.0,55.67,15.67,1.392,High,Mid
1918-ZBFQJ,0.501250836513492,739.86,Courtesy call,40.0,55.63,15.63,1.391,High,Mid
7181-BQYBV,0.7106768237878941,956.45,Bill discount,220.0,305.88,85.88,1.39,High,High
3370-HXOPH,0.6708058177143149,710.45,Protection bundle,120.0,166.8,46.8,1.39,High,Mid
7234-FECYN,0.7181320616038545,946.18,Bill discount,220.0,305.77,85.77,1.39,High,High
3424-NMNBO,0.2632725996621944,1408.23,Courtesy call,40.0,55.61,15.61,1.39,Medium,High
1421-HCERK,0.37559843521428443,986.79,Courtesy call,40.0,55.6,15.6,1.39,Medium,High
5035-PGZXH,0.26820411208933076,1381.71,Courtesy call,40.0,55.59,15.59,1.39,Medium,High
1024-VRZHF,0.6813064438151081,699.71,Protection bundle,120.0,166.85,46.85,1.39,High,Mid
3276-HDUEG,0.6795485530551917,700.65,Protection bundle,120.0,166.64,46.64,1.389,High,Mid
2040-VZIKE,0.39303682632085235,941.51,Courtesy call,40.0,55.51,15.51,1.388,Medium,High
8990-ZXLSU,0.5739881474611028,644.63,Courtesy call,40.0,55.5,15.5,1.388,High,Mid
8981-FJGLA,0.5077961951109922,728.19,Courtesy call,40.0,55.47,15.47,1.387,High,Mid
3370-GQEAL,0.4636788290069325,797.74,Courtesy call,40.0,55.48,15.48,1.387,High,High
9625-QSTYE,0.4883370095485252,757.6,Courtesy call,40.0,55.49,15.49,1.387,High,High
2984-MIIZL,0.5297678209903035,698.31,Courtesy call,40.0,55.49,15.49,1.387,High,Mid
6918-UMQCG,0.6349026609618902,748.73,Protection bundle,120.0,166.38,46.38,1.386,High,High
0524-IAVZO,0.5983308049073901,793.54,Protection bundle,120.0,166.18,46.18,1.385,High,High
7137-RYLPP,0.593399999128647,800.07,Protection bundle,120.0,166.17,46.17,1.385,High,High
9283-LZQOH,0.5316201230516191,694.58,Courtesy call,40.0,55.39,15.39,1.385,Medium,Mid
3801-HMYNL,0.5707396201760709,832.28,Protection bundle,120.0,166.26,46.26,1.385,High,High
8058-DMYRU,0.43917809525737483,840.68,Courtesy call,40.0,55.38,15.38,1.385,High,High
0504-HHAPI,0.44766666703844804,824.35,Courtesy call,40.0,55.36,15.36,1.384,Medium,High
0947-MUGVO,0.5367665139606597,687.58,Courtesy call,40.0,55.36,15.36,1.384,High,Mid
6815-ABQFQ,0.26595056706362186,1387.53,Courtesy call,40.0,55.35,15.35,1.384,Medium,High
7786-WBJYI,0.5069985945571049,727.72,Courtesy call,40.0,55.34,15.34,1.384,High,Mid
7924-GJZFI,0.5704323335576762,646.97,Courtesy call,40.0,55.36,15.36,1.384,High,Mid
2506-CLAKW,0.4024687105874506,916.3,Courtesy call,40.0,55.32,15.32,1.383,High,High
6212-ATMLK,0.5306092366291999,893.43,Protection bundle,120.0,165.92,45.92,1.383,High,High
1455-UGQVH,0.7354022957829085,919.57,Bill discount,220.0,304.31,84.31,1.383,High,High
1031-IIDEO,0.7165811262638128,661.44,Protection bundle,120.0,165.89,45.89,1.382,High,Mid
9095-HFAFX,0.6264659901290005,756.2,Protection bundle,120.0,165.81,45.81,1.382,High,High
6615-NGGZJ,0.7190151197550716,938.71,Bill discount,220.0,303.73,83.73,1.381,High,High
6693-FRIRW,0.38928526297755434,945.71,Courtesy call,40.0,55.22,15.22,1.381,Medium,High
4446-BZKHU,0.37363754271591215,985.39,Courtesy call,40.0,55.23,15.23,1.381,High,High
3707-LRWZD,0.33828766896823387,1087.39,Courtesy call,40.0,55.18,15.18,1.379,Medium,High
5376-DEQCP,0.7166552134159758,659.1,Protection bundle,120.0,165.32,45.32,1.378,High,Mid
6583-QGCSI,0.44699025220538646,822.01,Courtesy call,40.0,55.11,15.11,1.378,High,High
4607-CHPCA,0.4039610906929477,1169.54,Protection bundle,120.0,165.36,45.36,1.378,Medium,High
0637-UBJRP,0.4684115575638666,784.67,Courtesy call,40.0,55.13,15.13,1.378,High,High
1216-BGTSP,0.3628893131441808,1012.46,Courtesy call,40.0,55.11,15.11,1.378,Medium,High
0897-FEGMU,0.7247767305600685,928.91,Bill discount,220.0,302.96,82.96,1.377,High,High
9696-RMYBA,0.6309193865271145,747.79,Protection bundle,120.0,165.13,45.13,1.376,High,High
2924-KHUVI,0.28201407877058166,1300.85,Courtesy call,40.0,55.03,15.03,1.376,Medium,High
3866-MDTUB,0.5555449115151545,660.5,Courtesy call,40.0,55.04,15.04,1.376,High,Mid
6874-SGLHU,0.2923691308281657,1254.93,Courtesy call,40.0,55.04,15.04,1.376,Low,High
8118-LSUEL,0.6771840430668319,993.32,Bill discount,220.0,302.7,82.7,1.376,High,High
0027-KWYKW,0.6034109638321,781.87,Protection bundle,120.0,165.13,45.13,1.376,High,High
5956-YHHRX,0.6906166025358311,974.18,Bill discount,220.0,302.75,82.75,1.376,High,High
2754-SDJRD,0.7193834725046361,934.97,Bill discount,220.0,302.67,82.67,1.376,High,High
5044-LRQAQ,0.5679166207452652,646.03,Courtesy call,40.0,55.03,15.03,1.376,High,Mid
6108-OQZDQ,0.735132033553052,914.44,Bill discount,220.0,302.51,82.51,1.375,High,High
8840-DQLGN,0.3908509392144516,938.24,Courtesy call,40.0,55.01,15.01,1.375,Medium,High
3707-GNWHM,0.6800840511437922,693.18,Protection bundle,120.0,165.0,45.0,1.375,High,Mid
0118-JPNOY,0.4577734529484655,801.01,Courtesy call,40.0,55.0,15.0,1.375,Medium,High
0925-VYDLG,0.6705072035552636,702.51,Protection bundle,120.0,164.86,44.86,1.374,High,Mid
7395-IGJOS,0.4817013292152349,760.86,Courtesy call,40.0,54.98,14.98,1.374,Medium,High
3130-ICDUP,0.48719791702466314,751.99,Courtesy call,40.0,54.96,14.96,1.374,High,High
7465-ZZRVX,0.7167042425996204,656.77,Protection bundle,120.0,164.75,44.75,1.373,High,Mid
5364-EVNIB,0.4912891310227893,744.99,Courtesy call,40.0,54.9,14.9,1.373,High,Mid
2446-PLQVO,0.716728778143239,656.3,Protection bundle,120.0,164.64,44.64,1.372,High,Mid
6653-CBBOM,0.716728778143239,656.3,Protection bundle,120.0,164.64,44.64,1.372,High,Mid
3317-VLGQT,0.6449777250461105,729.12,Protection bundle,120.0,164.59,44.59,1.372,High,Mid
3755-JBMNH,0.5458633742189519,670.31,Courtesy call,40.0,54.88,14.88,1.372,Medium,Mid
7982-VCELR,0.4134598047332433,885.03,Courtesy call,40.0,54.89,14.89,1.372,Medium,High
1640-PLFMP,0.7167532982163041,655.84,Protection bundle,120.0,164.53,44.53,1.371,High,Mid
0641-EVBOJ,0.47568997083750214,768.33,Courtesy call,40.0,54.82,14.82,1.371,High,High
3244-DCJWY,0.7167532982163041,655.84,Protection bundle,120.0,164.53,44.53,1.371,High,Mid
3721-CNEYS,0.7093330005491522,662.37,Protection bundle,120.0,164.44,44.44,1.37,High,Mid
3672-YITQD,0.5983255475934717,785.14,Protection bundle,120.0,164.42,44.42,1.37,High,High
4760-THGOT,0.4160067234147675,878.49,Courtesy call,40.0,54.82,14.82,1.37,High,High
6856-RAURS,0.6715219562646453,699.25,Protection bundle,120.0,164.35,44.35,1.37,High,Mid
8120-JDCAM,0.5627663163534943,649.3,Courtesy call,40.0,54.81,14.81,1.37,High,Mid
9050-IKDZA,0.6170264157438463,760.86,Protection bundle,120.0,164.31,44.31,1.369,High,High
4597-NUCQV,0.7082705243386915,945.24,Bill discount,220.0,301.27,81.27,1.369,High,High
0328-GRPMV,0.7167774736205029,654.44,Protection bundle,120.0,164.18,44.18,1.368,High,Mid
9450-TRJUU,0.46992236256049036,776.27,Courtesy call,40.0,54.72,14.72,1.368,High,High
4702-IOQDC,0.7167774736205029,654.44,Protection bundle,120.0,164.18,44.18,1.368,High,Mid
8563-OYMQY,0.4292004542629182,849.09,Courtesy call,40.0,54.66,14.66,1.367,Medium,High
9237-HQITU,0.7101539843328994,660.04,Protection bundle,120.0,164.06,44.06,1.367,High,Mid
3494-JCHRQ,0.7168019292100636,653.97,Protection bundle,120.0,164.07,44.07,1.367,High,Mid
6215-NQCPY,0.7173726719863674,930.77,Bill discount,220.0,300.47,80.47,1.366,High,High
2858-EIMXH,0.2936497561591562,1240.05,Courtesy call,40.0,54.62,14.62,1.366,Low,High
6350-XFYGW,0.7547398874989591,884.56,Bill discount,220.0,300.43,80.43,1.366,High,High
5136-KCKGI,0.271305104755584,1341.61,Courtesy call,40.0,54.6,14.6,1.365,Low,High
2037-SGXHH,0.4119882680446153,883.63,Courtesy call,40.0,54.61,14.61,1.365,High,High
6376-GAHQE,0.6438632100066087,726.79,Protection bundle,120.0,163.78,43.78,1.365,High,Mid
8699-ASUFO,0.6734205499627098,694.58,Protection bundle,120.0,163.71,43.71,1.364,High,Mid
5875-YPQFJ,0.7168258907959494,652.57,Protection bundle,120.0,163.72,43.72,1.364,High,Mid
6557-BZXLQ,0.5592025550028874,650.23,Courtesy call,40.0,54.54,14.54,1.364,High,Mid
5542-TBBWB,0.7168258907959494,652.57,Protection bundle,120.0,163.72,43.72,1.364,High,Mid
9365-SRSZE,0.552330951562906,658.64,Courtesy call,40.0,54.57,14.57,1.364,High,Mid
9804-ICWBG,0.7168258907959494,652.57,Protection bundle,120.0,163.72,43.72,1.364,High,Mid
2971-SGAFL,0.49486483674866627,735.19,Courtesy call,40.0,54.57,14.57,1.364,High,Mid
2799-ARNLO,0.7224027242368627,647.43,Protection bundle,120.0,163.7,43.7,1.364,High,Mid
2501-XWWTZ,0.5544605897037267,655.37,Courtesy call,40.0,54.51,14.51,1.363,High,Mid
4603-JANFB,0.7168256206913796,652.1,Protection bundle,120.0,163.6,43.6,1.363,High,Mid
1602-IJQQE,0.6643093083809797,703.45,Protection bundle,120.0,163.56,43.56,1.363,High,Mid
4510-HIMLV,0.7168499949776737,651.63,Protection bundle,120.0,163.49,43.49,1.362,High,Mid
7126-RBHSD,0.4930243845743645,736.59,Courtesy call,40.0,54.47,14.47,1.362,High,Mid
5609-IMCGG,0.4608819999784658,787.47,Courtesy call,40.0,54.44,14.44,1.361,Medium,High
9793-WECQC,0.4079909366345807,889.7,Courtesy call,40.0,54.45,14.45,1.361,Medium,High
0611-DFXKO,0.5613427851004044,830.88,Protection bundle,120.0,163.24,43.24,1.36,Medium,High
7067-KSAZT,0.263807040604203,1374.6,Courtesy call,40.0,54.39,14.39,1.36,Medium,High
6862-CQUMB,0.4041626327307853,897.16,Courtesy call,40.0,54.39,14.39,1.36,Medium,High
7254-IQWOZ,0.7168983560293011,650.23,Protection bundle,120.0,163.15,43.15,1.36,High,Mid
9866-QEVEE,0.5806736515567695,802.87,Protection bundle,120.0,163.17,43.17,1.36,Medium,High
2276-YDAVZ,0.6643768015322055,701.11,Protection bundle,120.0,163.03,43.03,1.359,High,Mid
8914-RBTSB,0.41382746342333104,875.69,Courtesy call,40.0,54.36,14.36,1.359,High,High
8040-MNRTF,0.5460905082358923,663.77,Courtesy call,40.0,54.37,14.37,1.359,High,Mid
7665-TOALD,0.7168979944446936,649.77,Protection bundle,120.0,163.04,43.04,1.359,High,Mid
0511-JTEOY,0.5460905082358923,663.77,Courtesy call,40.0,54.37,14.37,1.359,High,Mid
6502-MJQAE,0.7168979944446936,649.77,Protection bundle,120.0,163.04,43.04,1.359,High,Mid
6683-VLCTZ,0.722112345789693,920.04,Bill discount,220.0,298.97,78.97,1.359,High,High
9717-QEBGU,0.7098532823372533,656.3,Protection bundle,120.0,163.06,43.06,1.359,High,Mid
0680-DFNNY,0.7038813317106677,943.84,Bill discount,220.0,298.96,78.96,1.359,High,High
1820-TQVEV,0.7169222886419995,649.3,Protection bundle,120.0,162.92,42.92,1.358,High,Mid
0679-IDSTG,0.7201636525511562,646.5,Protection bundle,120.0,162.96,42.96,1.358,High,Mid
7823-JSOAG,0.6696143856363613,695.51,Protection bundle,120.0,163.0,43.0,1.358,High,Mid
0488-GSLFR,0.7169218896966305,648.83,Protection bundle,120.0,162.81,42.81,1.357,High,Mid
5271-DBYSJ,0.6295490653309881,738.92,Protection bundle,120.0,162.82,42.82,1.357,High,Mid
